"data","n","p","lambda0","non_zeros","med_abs","max_abs","acc","sens","spec","sec"
"simulate5_5_10_9_data.csv",1000,11,0,9,3.5,10,0.739,0.658995815899582,0.812260536398467,0.0497000217437744
"simulate5_5_3_1_data.csv",1000,11,0,8,2,10,0.854,0.830708661417323,0.878048780487805,0.0601611137390137
"simulate5_5_3_10_data.csv",1000,11,0,9,3,10,0.806,0.792635658914729,0.820247933884298,0.0369939804077148
"simulate5_5_3_2_data.csv",1000,11,0,9,3.5,10,0.816,0.802874743326489,0.828460038986355,0.0372779369354248
"simulate5_5_3_3_data.csv",1000,11,0,8,2,10,0.781,0.752100840336134,0.807251908396947,0.0588319301605225
"simulate5_5_3_4_data.csv",1000,11,0,10,4,10,0.858,0.849593495934959,0.866141732283465,0.0414400100708008
"simulate5_5_3_5_data.csv",1000,11,0,6,1,10,0.695,0.586538461538462,0.8125,0.0599639415740967
"simulate5_5_3_6_data.csv",1000,11,0,9,3,10,0.733,0.682008368200837,0.779693486590038,0.0365300178527832
"simulate5_5_3_7_data.csv",1000,11,0,9,4.5,10,0.822,0.85,0.794,0.0408120155334473
"simulate5_5_3_8_data.csv",1000,11,0,10,3.5,10,0.79,0.831702544031311,0.74642126789366,0.0397880077362061
"simulate5_5_3_9_data.csv",1000,11,0,10,2,10,0.809,0.833333333333333,0.784860557768924,0.0442237854003906
"simulate5_5_5_1_data.csv",1000,11,0,9,3.5,10,0.801,0.810176125244618,0.791411042944785,0.0756590366363525
"simulate5_5_5_10_data.csv",1000,11,0,10,3.5,10,0.795,0.8,0.790196078431373,0.0364887714385986
"simulate5_5_5_2_data.csv",1000,11,0,10,4.5,10,0.818,0.790794979079498,0.842911877394636,0.0399200916290283
"simulate5_5_5_3_data.csv",1000,11,0,9,3,10,0.792,0.767578125,0.817622950819672,0.0377280712127686
"simulate5_5_5_4_data.csv",1000,11,0,8,2.5,10,0.754,0.757085020242915,0.75098814229249,0.0375771522521973
"simulate5_5_5_5_data.csv",1000,11,0,9,3.5,10,0.775,0.802371541501976,0.746963562753036,0.0571630001068115
"simulate5_5_5_6_data.csv",1000,11,0,9,2.5,10,0.786,0.796039603960396,0.775757575757576,0.0529158115386963
"simulate5_5_5_7_data.csv",1000,11,0,5,0.5,10,0.746,0.708939708939709,0.780346820809249,0.0394599437713623
"simulate5_5_5_8_data.csv",1000,11,0,9,3,10,0.845,0.834677419354839,0.85515873015873,0.0373771190643311
"simulate5_5_5_9_data.csv",1000,11,0,9,3,10,0.809,0.806841046277666,0.811133200795229,0.0368871688842773
"simulate50_50_0_1_data.csv",1000,101,0,90,2.5,10,0.958,0.956349206349206,0.959677419354839,0.762492895126343
