data, n, p, method, acc, sens, spec, auc, lambda0, non-zeros, med_abs, max_abs, time 
simulate5_5_10_9_data.csv,1000,10,Round,0.748,0.6638655462184874,0.8244274809160306,0.7897876707935082,0,6,1.0,2.0,0.0013189315795898438
simulate5_5_10_9_data.csv,1000,10,NLLCD,0.744,0.6302521008403361,0.8473282442748091,0.7919045480787734,0,8,3.0,10.0,0.06429862976074219
simulate5_5_5_3_data.csv,1000,10,FR,0.812,0.823076923076923,0.8,0.88125,0,8,1.107718710018014,3.692395700060046,0.3213951587677002
simulate5_5_5_3_data.csv,1000,10,LR,0.816,0.8307692307692308,0.8,0.8805448717948718,0,10,1.0414224212527716,3.6962009754800382,0.0015571117401123047
simulate5_5_5_3_data.csv,1000,10,Round,0.756,0.6923076923076923,0.825,0.8536217948717948,0,7,1.0,4.0,0.0015611648559570312
simulate5_5_5_3_data.csv,1000,10,NLLCD,0.812,0.8153846153846154,0.8083333333333333,0.8751923076923077,0,10,2.0,10.0,0.06450700759887695
simulate5_5_5_2_data.csv,1000,10,FR,0.82,0.8211382113821138,0.8188976377952756,0.9005505409384802,0,9,1.4300338323729778,3.2686487597096634,0.31548380851745605
simulate5_5_5_2_data.csv,1000,10,LR,0.832,0.8130081300813008,0.8503937007874016,0.9008066064912618,0,10,1.342710632582257,3.20977047191885,0.0013651847839355469
simulate5_5_5_2_data.csv,1000,10,Round,0.824,0.7886178861788617,0.8582677165354331,0.8926445169963511,0,7,1.5,3.0,0.001369476318359375
simulate5_5_5_2_data.csv,1000,10,NLLCD,0.824,0.8211382113821138,0.8267716535433071,0.8975417706932974,0,10,5.0,10.0,0.06823301315307617
simulate50_50_0_4_data.csv,1000,100,FR,0.904,0.940677966101695,0.8712121212121212,0.9767270159219312,0,87,3.0,10.0,4848.298886060715
simulate50_50_0_4_data.csv,1000,100,LR,0.896,0.9152542372881356,0.8787878787878788,0.9450436569080637,0,100,49.46350033892543,1554.6474912447402,0.03400421142578125
simulate50_50_0_4_data.csv,1000,100,Round,0.9,0.9152542372881356,0.8863636363636364,0.9517847971237802,0,100,49.5,1555.0,0.034017324447631836
simulate50_50_0_4_data.csv,1000,100,NLLCD,0.88,0.9322033898305084,0.8333333333333334,0.9461671802773498,0,61,1.0,10.0,1.6366500854492188
simulate50_50_0_5_data.csv,1000,100,FR,0.884,0.8869565217391304,0.8814814814814815,0.9676328502415459,0,88,4.03030303030303,10.363636363636363,5693.145916938782
simulate50_50_0_5_data.csv,1000,100,LR,0.892,0.8608695652173913,0.9185185185185185,0.9464734299516908,0,100,57.07752431397823,295.7999594312943,0.01979804039001465
simulate50_50_0_5_data.csv,1000,100,Round,0.892,0.8608695652173913,0.9185185185185185,0.9464090177133655,0,100,57.0,296.0,0.01980304718017578
simulate50_50_0_5_data.csv,1000,100,NLLCD,0.888,0.8782608695652174,0.8962962962962963,0.9600644122383253,0,89,2.0,7.0,1.3260290622711182
simulate10_0_10_10_data.csv,1000,10,FR,0.66,0.7479674796747967,0.5748031496062992,0.703284040714423,0,10,0.2232855062012641,0.7442850206708804,0.38742899894714355
simulate10_0_10_10_data.csv,1000,10,LR,0.668,0.6666666666666666,0.6692913385826772,0.7026758850265669,0,10,0.25238258273463765,0.7650556225968788,0.0011839866638183594
simulate10_0_10_10_data.csv,1000,10,Round,0.644,0.7886178861788617,0.5039370078740157,0.6760130593431918,0,4,0.0,1.0,0.0011889934539794922
simulate10_0_10_10_data.csv,1000,10,NLLCD,0.628,0.6910569105691057,0.5669291338582677,0.6899046155815889,0,9,2.0,7.0,0.03729987144470215
simulate5_5_10_2_data.csv,1000,10,FR,0.728,0.768595041322314,0.689922480620155,0.7714779934653085,0,9,0.4425553541021813,1.770221416408725,0.27335214614868164
simulate5_5_10_2_data.csv,1000,10,LR,0.728,0.768595041322314,0.689922480620155,0.7740406175924147,0,10,0.5262408304237302,1.8051072733366458,0.0014619827270507812
simulate5_5_10_2_data.csv,1000,10,Round,0.728,0.768595041322314,0.689922480620155,0.767666090076238,0,5,0.5,2.0,0.0014660358428955078
simulate5_5_10_2_data.csv,1000,10,NLLCD,0.712,0.768595041322314,0.6589147286821705,0.7677942212825933,0,8,3.5,10.0,0.07496404647827148
simulate5_5_10_3_data.csv,1000,10,FR,0.708,0.6949152542372882,0.7196969696969697,0.765215716486903,0,10,0.5102545731051481,1.4287128046944146,0.3081700801849365
simulate5_5_10_3_data.csv,1000,10,LR,0.716,0.6440677966101694,0.7803030303030303,0.7708654340010272,0,10,0.5501724735101114,1.492659589141303,0.0013251304626464844
simulate5_5_10_3_data.csv,1000,10,Round,0.58,0.13559322033898305,0.9772727272727273,0.7643489984591679,0,5,0.5,1.0,0.0013301372528076172
simulate5_5_10_3_data.csv,1000,10,NLLCD,0.696,0.6271186440677966,0.7575757575757576,0.7529211607601437,0,10,5.5,10.0,0.06356239318847656
simulate10_0_0_5_data.csv,1000,10,FR,0.616,0.6612903225806451,0.5714285714285714,0.6611303123399898,0,10,0.5487247264820257,0.9406709596834727,0.2798910140991211
simulate10_0_0_5_data.csv,1000,10,LR,0.6,0.6209677419354839,0.5793650793650794,0.6590181771633385,0,10,0.5223742943688605,0.891522302400601,0.0015702247619628906
simulate10_0_0_5_data.csv,1000,10,Round,0.596,0.5483870967741935,0.6428571428571429,0.6305363543266769,0,5,0.5,1.0,0.0015742778778076172
simulate10_0_0_5_data.csv,1000,10,NLLCD,0.608,0.6209677419354839,0.5952380952380952,0.664778545826933,0,9,4.0,7.0,0.05975031852722168
simulate10_0_0_4_data.csv,1000,10,FR,0.592,0.7142857142857143,0.48091603053435117,0.635800885239592,0,9,0.5070633938620384,1.0141267877240767,0.2395949363708496
simulate10_0_0_4_data.csv,1000,10,LR,0.6,0.680672268907563,0.5267175572519084,0.6331387516838797,0,10,0.4448061042269791,0.9697834014663782,0.0014150142669677734
simulate10_0_0_4_data.csv,1000,10,Round,0.556,0.10084033613445378,0.9694656488549618,0.5783886073513375,0,3,0.0,1.0,0.0014178752899169922
simulate10_0_0_4_data.csv,1000,10,NLLCD,0.576,0.5630252100840336,0.5877862595419847,0.6402591570979537,0,8,3.5,8.0,0.05871224403381348
simulate0_10_5_1_data.csv,1000,10,FR,0.8,0.7727272727272727,0.8305084745762712,0.8811954288649204,0,9,1.4311399879518913,3.3393266385544136,0.29171180725097656
simulate0_10_5_1_data.csv,1000,10,LR,0.796,0.7651515151515151,0.8305084745762712,0.8848228043143298,0,9,1.4759605411850765,3.2437382538200152,0.0013229846954345703
simulate0_10_5_1_data.csv,1000,10,Round,0.708,0.49242424242424243,0.9491525423728814,0.8700564971751412,0,9,1.5,3.0,0.0013260841369628906
simulate0_10_5_1_data.csv,1000,10,NLLCD,0.776,0.7348484848484849,0.8220338983050848,0.8607473035439137,0,8,2.0,4.0,0.07588982582092285
simulate10_10_5_4_data.csv,1000,20,FR,0.788,0.8015873015873016,0.7741935483870968,0.8723118279569891,0,15,0.8213930955555525,3.28557238222221,2.9001660346984863
simulate10_10_5_4_data.csv,1000,20,LR,0.788,0.8015873015873016,0.7741935483870968,0.8774321556579621,0,20,0.7364035054611761,3.2856609605179545,0.003952980041503906
simulate10_10_5_4_data.csv,1000,20,Round,0.776,0.8809523809523809,0.6693548387096774,0.8724398361495136,0,11,1.0,3.0,0.003962039947509766
simulate10_10_5_4_data.csv,1000,20,NLLCD,0.8,0.7936507936507936,0.8064516129032258,0.8572388632872503,0,17,1.5,9.0,0.19683599472045898
simulate10_10_5_5_data.csv,1000,20,FR,0.804,0.8467741935483871,0.7619047619047619,0.8833205325140809,0,17,1.0150645404333558,2.9001844012381595,2.778985023498535
simulate10_10_5_5_data.csv,1000,20,LR,0.792,0.8145161290322581,0.7698412698412699,0.8822004608294931,0,20,0.9933105361460199,2.8975820556471557,0.002994060516357422
simulate10_10_5_5_data.csv,1000,20,Round,0.744,0.5645161290322581,0.9206349206349206,0.8764720942140297,0,13,1.0,3.0,0.0030028820037841797
simulate10_10_5_5_data.csv,1000,20,NLLCD,0.756,0.8145161290322581,0.6984126984126984,0.8417178699436765,0,16,2.0,10.0,0.29546093940734863
simulate10_10_10_10_data.csv,1000,20,FR,0.752,0.6884057971014492,0.8303571428571429,0.8217520703933748,0,16,0.4030177958707795,2.0150889793538975,2.7159862518310547
simulate10_10_10_10_data.csv,1000,20,LR,0.736,0.7101449275362319,0.7678571428571429,0.82324016563147,0,20,0.38928231291066795,1.9282329706791088,0.0025911331176757812
simulate10_10_10_10_data.csv,1000,20,Round,0.728,0.6304347826086957,0.8482142857142857,0.7946428571428572,0,8,0.0,2.0,0.0025949478149414062
simulate10_10_10_10_data.csv,1000,20,NLLCD,0.728,0.717391304347826,0.7410714285714286,0.8223990683229814,0,15,1.5,10.0,0.1961679458618164
simulate0_10_3_4_data.csv,1000,10,FR,0.876,0.8461538461538461,0.9022556390977443,0.9375361480624639,0,10,1.5199999999999998,10.639999999999999,0.7484211921691895
simulate0_10_3_4_data.csv,1000,10,LR,0.884,0.8888888888888888,0.8796992481203008,0.9429663903348114,0,10,1.459451542604096,17.289445153749803,0.002596139907836914
simulate0_10_3_4_data.csv,1000,10,Round,0.876,0.8547008547008547,0.8947368421052632,0.9330377225114067,0,10,1.0,17.0,0.002599954605102539
simulate0_10_3_4_data.csv,1000,10,NLLCD,0.884,0.9316239316239316,0.8421052631578947,0.9412634149476256,0,9,1.0,10.0,0.02509593963623047
simulate0_10_3_5_data.csv,1000,10,FR,0.876,0.9112903225806451,0.8412698412698413,0.941884280593958,0,10,1.9860568516338624,3.4755994903592593,0.35474514961242676
simulate0_10_3_5_data.csv,1000,10,LR,0.864,0.8790322580645161,0.8492063492063492,0.939484126984127,0,10,2.12215557818373,3.416934815830677,0.0014278888702392578
simulate0_10_3_5_data.csv,1000,10,Round,0.864,0.9193548387096774,0.8095238095238095,0.9366039426523298,0,10,2.0,3.0,0.0014317035675048828
simulate0_10_3_5_data.csv,1000,10,NLLCD,0.888,0.9032258064516129,0.873015873015873,0.9375640040962621,0,10,4.0,6.0,0.046785831451416016
simulate5_5_5_9_data.csv,1000,10,FR,0.804,0.7313432835820896,0.8879310344827587,0.901183736489964,0,10,0.9031126870114522,3.612450748045809,0.32455015182495117
simulate5_5_5_9_data.csv,1000,10,LR,0.808,0.7388059701492538,0.8879310344827587,0.9026634071024189,0,10,0.9125687334615247,3.4886107501890034,0.001889944076538086
simulate5_5_5_9_data.csv,1000,10,Round,0.668,0.40298507462686567,0.9741379310344828,0.8943000514668039,0,6,1.0,3.0,0.001893758773803711
simulate5_5_5_9_data.csv,1000,10,NLLCD,0.824,0.7910447761194029,0.8620689655172413,0.8980957282552754,0,7,2.5,10.0,0.0962517261505127
simulate10_0_3_10_data.csv,1000,10,FR,0.62,0.7241379310344828,0.5298507462686567,0.6835113226968605,0,9,0.2838907648276819,0.8516722944830457,0.24915075302124023
simulate10_0_3_10_data.csv,1000,10,LR,0.628,0.75,0.5223880597014925,0.6884650025733402,0,10,0.2868881824850451,0.8739747411965829,0.0011360645294189453
simulate10_0_3_10_data.csv,1000,10,Round,0.584,0.13793103448275862,0.9701492537313433,0.6708054554812146,0,2,0.0,1.0,0.0011391639709472656
simulate10_0_3_10_data.csv,1000,10,NLLCD,0.636,0.7241379310344828,0.5597014925373134,0.6890118373648996,0,9,2.0,10.0,0.03750729560852051
simulate5_5_5_8_data.csv,1000,10,FR,0.832,0.7565217391304347,0.8962962962962963,0.8906924315619968,0,9,1.0553343252627854,3.3770698408409134,0.3417370319366455
simulate5_5_5_8_data.csv,1000,10,LR,0.844,0.8,0.8814814814814815,0.8911433172302737,0,10,1.0474393426096378,3.498329092987396,0.0013270378112792969
simulate5_5_5_8_data.csv,1000,10,Round,0.836,0.8695652173913043,0.8074074074074075,0.8916264090177134,0,8,1.0,3.0,0.0013301372528076172
simulate5_5_5_8_data.csv,1000,10,NLLCD,0.828,0.7478260869565218,0.8962962962962963,0.8857971014492754,0,9,3.5,10.0,0.060456037521362305
simulate10_10_3_1_data.csv,1000,20,FR,0.84,0.8956521739130435,0.7925925925925926,0.9399677938808374,0,16,1.090307377783326,3.925106560019974,3.76387095451355
simulate10_10_3_1_data.csv,1000,20,LR,0.84,0.8608695652173913,0.8222222222222222,0.9398711755233494,0,20,1.138187379739117,3.9736748961097477,0.008507013320922852
simulate10_10_3_1_data.csv,1000,20,Round,0.82,0.9043478260869565,0.7481481481481481,0.9299838969404187,0,13,1.0,4.0,0.008510828018188477
simulate10_10_3_1_data.csv,1000,20,NLLCD,0.84,0.8521739130434782,0.8296296296296296,0.928341384863124,0,15,1.5,10.0,0.2989199161529541
simulate50_50_10_7_data.csv,1000,100,FR,0.664,0.6940298507462687,0.6293103448275862,0.7269364384971693,0,81,0.3715813917007548,1.6721162626533967,159.26510214805603
simulate50_50_10_7_data.csv,1000,100,LR,0.652,0.6716417910447762,0.6293103448275862,0.7283196088522903,0,100,0.3351104271896086,1.6030707976998764,0.016041040420532227
simulate50_50_10_7_data.csv,1000,100,Round,0.616,0.8805970149253731,0.3103448275862069,0.6698404529078743,0,36,0.0,2.0,0.016050100326538086
simulate50_50_10_7_data.csv,1000,100,NLLCD,0.648,0.664179104477612,0.6293103448275862,0.7194415851775605,0,79,1.0,10.0,1.7978649139404297
simulate50_50_10_6_data.csv,1000,100,FR,0.716,0.6976744186046512,0.7355371900826446,0.8082836824908706,0,91,0.3528342700313185,1.411337080125274,201.3861789703369
simulate50_50_10_6_data.csv,1000,100,LR,0.7,0.6511627906976745,0.7520661157024794,0.7927477737202895,0,100,0.34473324216190815,7.141148776995583,0.04987168312072754
simulate50_50_10_6_data.csv,1000,100,Round,0.704,0.5426356589147286,0.8760330578512396,0.7912742648472035,0,38,0.0,7.0,0.04987955093383789
simulate50_50_10_6_data.csv,1000,100,NLLCD,0.716,0.7209302325581395,0.7107438016528925,0.782497277211865,0,49,0.0,10.0,0.5947105884552002
simulate0_10_10_5_data.csv,1000,10,FR,0.708,0.776,0.64,0.779968,0,10,1.2872428616576297,1.716323815543506,0.44834280014038086
simulate0_10_10_5_data.csv,1000,10,LR,0.7,0.76,0.64,0.775616,0,10,1.3150931160665555,1.7414774191156148,0.0016570091247558594
simulate0_10_10_5_data.csv,1000,10,Round,0.712,0.6,0.824,0.780832,0,10,1.0,2.0,0.0016617774963378906
simulate0_10_10_5_data.csv,1000,10,NLLCD,0.716,0.656,0.776,0.774592,0,9,4.0,9.0,0.061727285385131836
simulate0_10_10_4_data.csv,1000,10,FR,0.748,0.7398373983739838,0.7559055118110236,0.8374943985660331,0,10,1.083260365989993,1.7726078716199887,0.34514808654785156
simulate0_10_10_4_data.csv,1000,10,LR,0.748,0.7398373983739838,0.7559055118110236,0.8362460789962229,0,10,1.053895830368031,1.7119251239630475,0.0018548965454101562
simulate0_10_10_4_data.csv,1000,10,Round,0.724,0.8536585365853658,0.5984251968503937,0.8180014083605402,0,8,1.0,2.0,0.0018589496612548828
simulate0_10_10_4_data.csv,1000,10,NLLCD,0.776,0.6991869918699187,0.8503937007874016,0.8392228410473082,0,8,2.0,6.0,0.05714702606201172
simulate10_10_0_10_data.csv,1000,20,FR,0.876,0.875,0.8769230769230769,0.9524038461538462,0,18,1.0571817080793504,5.285908540396752,5.132530927658081
simulate10_10_0_10_data.csv,1000,20,LR,0.872,0.8833333333333333,0.8615384615384616,0.9520833333333334,0,20,1.0055287559455974,5.285814018550494,0.0022211074829101562
simulate10_10_0_10_data.csv,1000,20,Round,0.852,0.8333333333333334,0.8692307692307693,0.9405769230769232,0,16,1.0,5.0,0.002225160598754883
simulate10_10_0_10_data.csv,1000,20,NLLCD,0.876,0.9,0.8538461538461538,0.9506410256410256,0,18,2.0,10.0,0.09590435028076172
simulate10_10_10_1_data.csv,1000,20,FR,0.66,0.6583333333333333,0.6615384615384615,0.7579807692307692,0,19,0.5260693620520379,1.7535645401734596,3.859407901763916
simulate10_10_10_1_data.csv,1000,20,LR,0.676,0.65,0.7,0.7608653846153846,0,20,0.5197690827685065,1.7558308855036955,0.002582073211669922
simulate10_10_10_1_data.csv,1000,20,Round,0.672,0.49166666666666664,0.8384615384615385,0.7409935897435898,0,10,0.5,2.0,0.0025870800018310547
simulate10_10_10_1_data.csv,1000,20,NLLCD,0.652,0.6416666666666667,0.6615384615384615,0.7463461538461538,0,20,2.0,10.0,0.3618278503417969
simulate5_5_0_7_data.csv,1000,10,FR,0.848,0.9323308270676691,0.7521367521367521,0.927768138294454,0,7,0.9019952863523192,4.058978788585437,0.4901297092437744
simulate5_5_0_7_data.csv,1000,10,LR,0.852,0.8947368421052632,0.8034188034188035,0.9291819291819292,0,10,0.9121551760241431,4.227201167124851,0.0016109943389892578
simulate5_5_0_7_data.csv,1000,10,Round,0.856,0.9473684210526315,0.7521367521367521,0.9302101407364565,0,7,1.0,4.0,0.0016179084777832031
simulate5_5_0_7_data.csv,1000,10,NLLCD,0.848,0.8721804511278195,0.8205128205128205,0.9269969796285585,0,9,2.0,9.0,0.06210207939147949
simulate5_5_0_6_data.csv,1000,10,FR,0.784,0.8449612403100775,0.71900826446281,0.839868024857454,0,10,1.275080856885525,2.55016171377105,0.3637831211090088
simulate5_5_0_6_data.csv,1000,10,LR,0.8,0.813953488372093,0.7851239669421488,0.843359600230636,0,10,1.3240071048477104,2.550156235066448,0.0013761520385742188
simulate5_5_0_6_data.csv,1000,10,Round,0.764,0.8682170542635659,0.6528925619834711,0.8334614645396886,0,9,1.0,3.0,0.0013799667358398438
simulate5_5_0_6_data.csv,1000,10,NLLCD,0.788,0.8449612403100775,0.7272727272727273,0.8467871100006407,0,9,4.5,9.0,0.06590414047241211
simulate0_10_0_4_data.csv,1000,10,FR,0.876,0.8333333333333334,0.9193548387096774,0.9461725550435228,0,10,2.602601372231866,4.337668953719777,0.3957240581512451
simulate0_10_0_4_data.csv,1000,10,LR,0.876,0.8253968253968254,0.9274193548387096,0.9469406041986687,0,10,2.5307269823804885,4.338012373124141,0.002007722854614258
simulate0_10_0_4_data.csv,1000,10,Round,0.852,0.9126984126984127,0.7903225806451613,0.9443164362519201,0,10,2.5,4.0,0.002010822296142578
simulate0_10_0_4_data.csv,1000,10,NLLCD,0.844,0.8492063492063492,0.8387096774193549,0.9182347670250895,0,7,3.0,8.0,0.03637266159057617
simulate0_10_0_5_data.csv,1000,10,FR,0.896,0.9022556390977443,0.8888888888888888,0.9622453569821992,0,10,3.1063710016142214,5.177285002690369,0.4870171546936035
simulate0_10_0_5_data.csv,1000,10,LR,0.896,0.8947368421052632,0.8974358974358975,0.9619883040935672,0,10,3.0438989302681243,5.042807429931668,0.0032100677490234375
simulate0_10_0_5_data.csv,1000,10,Round,0.904,0.9323308270676691,0.8717948717948718,0.9573613520981943,0,10,3.0,5.0,0.0032198429107666016
simulate0_10_0_5_data.csv,1000,10,NLLCD,0.896,0.8947368421052632,0.8974358974358975,0.9604459867617763,0,10,6.0,10.0,0.033750057220458984
simulate10_0_5_1_data.csv,1000,10,FR,0.612,0.7014925373134329,0.5086206896551724,0.692325012866701,0,10,0.35785458288210903,0.715709165764218,0.26682090759277344
simulate10_0_5_1_data.csv,1000,10,LR,0.632,0.6268656716417911,0.6379310344827587,0.6976646937725167,0,10,0.3843466962378938,0.6571550006077145,0.0013320446014404297
simulate10_0_5_1_data.csv,1000,10,Round,0.48,0.029850746268656716,1.0,0.5717961914565105,0,2,0.0,1.0,0.0013358592987060547
simulate10_0_5_1_data.csv,1000,10,NLLCD,0.632,0.6343283582089553,0.6293103448275862,0.6928075141533712,0,9,4.5,9.0,0.05229496955871582
simulate10_10_0_1_data.csv,1000,20,FR,0.892,0.9111111111111111,0.8695652173913043,0.9631884057971014,0,18,0.9539397679662768,4.769698839831384,6.934746980667114
simulate10_10_0_1_data.csv,1000,20,LR,0.892,0.8814814814814815,0.9043478260869565,0.9639935587761675,0,20,1.311322942502751,16.09078141646423,0.008319377899169922
simulate10_10_0_1_data.csv,1000,20,Round,0.844,0.7407407407407407,0.9652173913043478,0.9600000000000001,0,16,1.0,16.0,0.008329391479492188
simulate10_10_0_1_data.csv,1000,20,NLLCD,0.832,0.8444444444444444,0.8173913043478261,0.9358454106280193,0,15,1.0,10.0,0.09358525276184082
simulate50_50_5_1_data.csv,1000,100,FR,0.756,0.8076923076923077,0.7,0.8800641025641026,0,84,0.8722054485832279,3.9249245186245254,482.2193920612335
simulate50_50_5_1_data.csv,1000,100,LR,0.792,0.823076923076923,0.7583333333333333,0.8882051282051282,0,100,0.8470426131703368,6.1080980512732514,0.040902137756347656
simulate50_50_5_1_data.csv,1000,100,Round,0.772,0.7846153846153846,0.7583333333333333,0.8800961538461538,0,68,1.0,6.0,0.04090690612792969
simulate50_50_5_1_data.csv,1000,100,NLLCD,0.784,0.8,0.7666666666666667,0.8824358974358975,0,80,1.0,10.0,0.9303309917449951
simulate10_0_3_5_data.csv,1000,10,FR,0.636,0.5891472868217055,0.6859504132231405,0.7210903965660836,0,10,0.5402558986743355,1.260597096906783,0.41278982162475586
simulate10_0_3_5_data.csv,1000,10,LR,0.644,0.5891472868217055,0.7024793388429752,0.7224998398359921,0,10,0.5328107535450348,1.3064598746246496,0.0016021728515625
simulate10_0_3_5_data.csv,1000,10,Round,0.6,0.40310077519379844,0.8099173553719008,0.6802165417387405,0,6,1.0,1.0,0.001608133316040039
simulate10_0_3_5_data.csv,1000,10,NLLCD,0.664,0.6744186046511628,0.6528925619834711,0.7191684284707541,0,9,3.0,10.0,0.06037306785583496
simulate10_0_3_4_data.csv,1000,10,FR,0.628,0.5725806451612904,0.6825396825396826,0.6702828981054788,0,9,0.5575240931325304,1.3008895506425708,0.3010728359222412
simulate10_0_3_4_data.csv,1000,10,LR,0.644,0.5645161290322581,0.7222222222222222,0.6675627240143369,0,10,0.5919383421895402,1.3507203609454295,0.0015780925750732422
simulate10_0_3_4_data.csv,1000,10,Round,0.628,0.5564516129032258,0.6984126984126984,0.6502176139272913,0,7,1.0,1.0,0.0015819072723388672
simulate10_0_3_4_data.csv,1000,10,NLLCD,0.648,0.5645161290322581,0.7301587301587301,0.6878840245775729,0,9,4.0,10.0,0.06720232963562012
simulate50_50_3_10_data.csv,1000,100,FR,0.872,0.875,0.8692307692307693,0.9541666666666667,0,80,1.8771718540778433,6.570101489272451,500.4477927684784
simulate50_50_3_10_data.csv,1000,100,LR,0.856,0.8583333333333333,0.8538461538461538,0.9519871794871795,0,100,2.070437101915736,6.858725630895953,0.07477211952209473
simulate50_50_3_10_data.csv,1000,100,Round,0.88,0.9333333333333333,0.8307692307692308,0.949647435897436,0,80,2.0,7.0,0.07477998733520508
simulate50_50_3_10_data.csv,1000,100,NLLCD,0.872,0.8833333333333333,0.8615384615384616,0.9513782051282051,0,87,3.0,10.0,0.9968702793121338
simulate50_50_3_4_data.csv,1000,100,FR,0.868,0.8861788617886179,0.8503937007874016,0.9444337750464118,0,80,2.0,8.0,560.4534919261932
simulate50_50_3_4_data.csv,1000,100,LR,0.876,0.8780487804878049,0.8740157480314961,0.9519877088534665,0,100,1.9432186991861244,8.256105277983412,0.05120205879211426
simulate50_50_3_4_data.csv,1000,100,Round,0.888,0.8861788617886179,0.889763779527559,0.951315536777415,0,81,2.0,8.0,0.051229000091552734
simulate50_50_3_4_data.csv,1000,100,NLLCD,0.88,0.8780487804878049,0.8818897637795275,0.9495230779079444,0,84,2.0,10.0,0.9530119895935059
simulate50_50_3_5_data.csv,1000,100,FR,0.836,0.8151260504201681,0.8549618320610687,0.9115081146962603,0,84,1.7291206760368305,6.051922366128906,522.3629350662231
simulate50_50_3_5_data.csv,1000,100,LR,0.832,0.8067226890756303,0.8549618320610687,0.9076271730066072,0,99,1.7243210965352205,6.099570229693057,0.04693484306335449
simulate50_50_3_5_data.csv,1000,100,Round,0.808,0.865546218487395,0.7557251908396947,0.9012765411508115,0,84,2.0,6.0,0.04694008827209473
simulate50_50_3_5_data.csv,1000,100,NLLCD,0.828,0.7983193277310925,0.8549618320610687,0.911283597408429,0,90,3.0,10.0,0.6636488437652588
simulate5_5_10_6_data.csv,1000,10,FR,0.692,0.7007874015748031,0.6829268292682927,0.8026054669995519,0,10,0.5620604503149093,1.873534834383031,0.421004056930542
simulate5_5_10_6_data.csv,1000,10,LR,0.712,0.7559055118110236,0.6666666666666666,0.809295179565969,0,10,0.5627264930581033,1.8735759443983904,0.0014500617980957031
simulate5_5_10_6_data.csv,1000,10,Round,0.692,0.5354330708661418,0.8536585365853658,0.7681326419563409,0,6,1.0,2.0,0.0014553070068359375
simulate5_5_10_6_data.csv,1000,10,NLLCD,0.692,0.7086614173228346,0.6747967479674797,0.7962998527623071,0,9,4.0,9.0,0.058801889419555664
simulate5_5_10_7_data.csv,1000,10,FR,0.704,0.776,0.632,0.778656,0,10,0.5838035029709217,2.3352140118836866,0.3450489044189453
simulate5_5_10_7_data.csv,1000,10,LR,0.712,0.752,0.672,0.7798400000000001,0,10,0.6500743914303959,2.2398362239742435,0.001544952392578125
simulate5_5_10_7_data.csv,1000,10,Round,0.704,0.6,0.808,0.765088,0,6,1.0,2.0,0.00154876708984375
simulate5_5_10_7_data.csv,1000,10,NLLCD,0.704,0.712,0.696,0.7720960000000001,0,10,4.0,10.0,0.08528685569763184
simulate50_50_0_1_data.csv,1000,100,FR,0.896,0.8805970149253731,0.9137931034482759,0.9709212557900154,0,86,3.1666666666666665,10.555555555555555,539.6124639511108
simulate50_50_0_1_data.csv,1000,100,LR,0.864,0.8582089552238806,0.8706896551724138,0.929426145136387,0,99,173.57681989341035,741.6420944226007,0.03776884078979492
simulate50_50_0_1_data.csv,1000,100,Round,0.864,0.8582089552238806,0.8706896551724138,0.9293939783839423,0,98,173.5,742.0,0.037781715393066406
simulate50_50_0_1_data.csv,1000,100,NLLCD,0.888,0.8955223880597015,0.8793103448275862,0.955416881111683,0,86,2.0,10.0,2.466869831085205
simulate10_0_10_9_data.csv,1000,10,FR,0.62,0.6086956521739131,0.6339285714285714,0.6517533643892338,0,9,0.5219779952784711,1.0439559905569422,0.7231969833374023
simulate10_0_10_9_data.csv,1000,10,LR,0.616,0.6376811594202898,0.5892857142857143,0.644830486542443,0,10,0.6633834143036341,12.719301423940669,0.0025908946990966797
simulate10_0_10_9_data.csv,1000,10,Round,0.596,0.9202898550724637,0.19642857142857142,0.6264557453416149,0,6,1.0,13.0,0.0025947093963623047
simulate10_0_10_9_data.csv,1000,10,NLLCD,0.62,0.6521739130434783,0.5803571428571429,0.6264557453416149,0,6,1.0,10.0,0.03254389762878418
simulate10_0_10_8_data.csv,1000,10,FR,0.66,0.7007874015748031,0.6178861788617886,0.6898085909992958,0,10,0.37704778409486817,0.9049146818276836,0.2651057243347168
simulate10_0_10_8_data.csv,1000,10,LR,0.664,0.6929133858267716,0.6341463414634146,0.6899046155815889,0,10,0.373361603011366,0.9322877384653877,0.001399993896484375
simulate10_0_10_8_data.csv,1000,10,Round,0.52,0.2125984251968504,0.8373983739837398,0.5833173292362844,0,3,0.0,1.0,0.0014050006866455078
simulate10_0_10_8_data.csv,1000,10,NLLCD,0.688,0.7480314960629921,0.6260162601626016,0.6893924844760259,0,9,4.0,10.0,0.08034682273864746
simulate5_5_3_9_data.csv,1000,10,FR,0.784,0.7593984962406015,0.811965811965812,0.8977572135466872,0,10,0.8013103252357885,4.0065516261789424,0.4710841178894043
simulate5_5_3_9_data.csv,1000,10,LR,0.78,0.7819548872180451,0.7777777777777778,0.9052117473170105,0,10,0.8312816470523192,3.877308910301209,0.0017437934875488281
simulate5_5_3_9_data.csv,1000,10,Round,0.828,0.9624060150375939,0.6752136752136753,0.9014202172096909,0,8,1.0,4.0,0.0017490386962890625
simulate5_5_3_9_data.csv,1000,10,NLLCD,0.792,0.8195488721804511,0.7606837606837606,0.880759591285907,0,9,1.5,10.0,0.055878639221191406
