"data","n","p","lambda0","non_zeros","med_abs","max_abs","acc","sens","spec","sec"
"sim_1000_5_1_5_3_6_data.csv",1000,7,0,3,0.5,10,0.666,0.8003663003663,0.504405286343612,0.041144847869873
"sim_1000_5_1_5_3_7_data.csv",1000,7,0,5,2,10,0.788,0.739526411657559,0.847006651884701,0.0313210487365723
"sim_1000_5_1_5_3_8_data.csv",1000,7,0,5,1,10,0.85,0.897314375987362,0.768392370572207,0.0336179733276367
"sim_1000_5_1_5_3_9_data.csv",1000,7,0,6,2.5,10,0.827,0.927672955974843,0.651098901098901,0.0397331714630127
"sim_1000_5_2_0_1_1_data.csv",1000,7,0,4,1,10,0.633,0.398249452954048,0.830570902394107,0.0284271240234375
"sim_1000_5_2_0_1_10_data.csv",1000,7,0,4,1,10,0.622,0.459677419354839,0.781746031746032,0.0375199317932129
"sim_1000_5_2_0_1_2_data.csv",1000,7,0,6,2,10,0.819,0.785862785862786,0.84971098265896,0.036992073059082
"sim_1000_5_2_0_1_3_data.csv",1000,7,0,6,2,10,0.589,0.67479674796748,0.505905511811024,0.0447690486907959
"sim_1000_5_2_0_1_4_data.csv",1000,7,0,5,2,10,0.814,0.623608017817372,0.969147005444646,0.0298478603363037
"sim_1000_5_2_0_1_5_data.csv",1000,7,0,6,3,10,0.703,0.604790419161677,0.801603206412826,0.0297119617462158
"sim_1000_5_2_0_1_6_data.csv",1000,7,0,5,1,10,0.646,0.814671814671815,0.464730290456432,0.0293309688568115
"sim_1000_5_2_0_1_7_data.csv",1000,7,0,4,2,10,0.664,0.544147843942505,0.777777777777778,0.0283780097961426
"sim_1000_5_2_0_1_8_data.csv",1000,7,0,6,2,10,0.83,0.705747126436782,0.925663716814159,0.0414600372314453
"sim_1000_5_2_0_1_9_data.csv",1000,7,0,4,1,10,0.834,0.728395061728395,0.933852140077821,0.0286290645599365
"sim_1000_5_2_0_2_1_data.csv",1000,7,0,5,2.5,10,0.861,0.760775862068966,0.947761194029851,0.0387771129608154
"sim_1000_5_2_0_2_10_data.csv",1000,7,0,2,0,10,0.887,0.686980609418283,1,0.0583400726318359
"sim_1000_5_2_0_2_2_data.csv",1000,7,0,4,1.5,10,0.754,0.993103448275862,0.423809523809524,0.0323870182037354
"sim_1000_5_2_0_2_3_data.csv",1000,7,0,3,0.5,10,0.628,0.858283433133733,0.396793587174349,0.0331079959869385
"sim_1000_5_2_0_2_4_data.csv",1000,7,0,5,1.5,10,0.955,0.985533453887884,0.917225950782998,0.0621950626373291
"sim_1000_5_2_0_2_5_data.csv",1000,7,0,6,3.5,10,0.798,0.732217573221757,0.85823754789272,0.030656099319458
"sim_1000_5_2_0_2_6_data.csv",1000,7,0,4,3,10,0.814,0.566502463054187,0.983164983164983,0.0368092060089111
"sim_1000_5_2_0_2_7_data.csv",1000,7,0,6,3,10,0.776,0.880149812734082,0.656652360515021,0.0302309989929199
"sim_1000_5_2_0_2_8_data.csv",1000,7,0,6,2.5,10,0.721,0.798892988929889,0.62882096069869,0.049562931060791
"sim_1000_5_2_0_2_9_data.csv",1000,7,0,6,2.5,10,0.931,0.907127429805616,0.951582867783985,0.0430150032043457
"sim_1000_5_2_0_3_1_data.csv",1000,7,0,4,1,10,0.693,0.930091185410334,0.236842105263158,0.030797004699707
"sim_1000_5_2_0_3_10_data.csv",1000,7,0,6,2,10,0.74,0.811544991511036,0.637469586374696,0.0464677810668945
"sim_1000_5_2_0_3_2_data.csv",1000,7,0,1,0,10,0.893,0.793436293436293,1,0.169234037399292
"sim_1000_5_2_0_3_3_data.csv",1000,7,0,6,4,10,0.713,0.938485804416404,0.3224043715847,0.0264999866485596
"sim_1000_5_2_0_3_4_data.csv",1000,7,0,5,1.5,10,0.743,0.898330804248862,0.442815249266862,0.0616419315338135
"sim_1000_5_2_0_3_5_data.csv",1000,7,0,6,7,10,0.684,0.795121951219512,0.506493506493506,0.0377011299133301
"sim_1000_5_2_0_3_6_data.csv",1000,7,0,6,1,10,0.648,0.929373996789727,0.183023872679045,0.0350770950317383
"sim_1000_5_2_0_3_7_data.csv",1000,7,0,6,1.5,10,0.973,0.977843426883309,0.962848297213622,0.0413718223571777
"sim_1000_5_2_0_3_8_data.csv",1000,7,0,6,4,9,0.661,0.765494137353434,0.506203473945409,0.0283401012420654
"sim_1000_5_2_0_3_9_data.csv",1000,7,0,4,3.5,10,0.801,0.868702290076336,0.672463768115942,0.0368590354919434
"sim_1000_5_2_10_1_1_data.csv",1000,7,0,4,1,10,0.666,0.311064718162839,0.99232245681382,0.0461969375610352
"sim_1000_5_2_10_1_10_data.csv",1000,7,0,6,4,10,0.693,0.605809128630705,0.774131274131274,0.0320689678192139
"sim_1000_5_2_10_1_2_data.csv",1000,7,0,6,1.5,10,0.763,0.807017543859649,0.716632443531828,0.0289011001586914
"sim_1000_5_2_10_1_3_data.csv",1000,7,0,5,2.5,10,0.598,0.445121951219512,0.746062992125984,0.0322160720825195
"sim_1000_5_2_10_1_4_data.csv",1000,7,0,3,0.5,10,0.632,0.246346555323591,0.986564299424184,0.0341920852661133
"sim_1000_5_2_10_1_5_data.csv",1000,7,0,5,1.5,10,0.689,0.496894409937888,0.868471953578337,0.0333950519561768
"sim_1000_5_2_10_1_6_data.csv",1000,7,0,5,2,10,0.776,0.716666666666667,0.830769230769231,0.0337691307067871
"sim_1000_5_2_10_1_7_data.csv",1000,7,0,6,3.5,10,0.669,0.77079107505071,0.570019723865878,0.0417721271514893
"sim_1000_5_2_10_1_8_data.csv",1000,7,0,5,4.5,10,0.669,0.598409542743539,0.740442655935614,0.0484330654144287
"sim_1000_5_2_10_1_9_data.csv",1000,7,0,5,1.5,10,0.74,0.874296435272045,0.586723768736617,0.0562350749969482
"sim_1000_5_2_10_2_1_data.csv",1000,7,0,5,2.5,10,0.728,0.515657620041754,0.923224568138196,0.0370998382568359
"sim_1000_5_2_10_2_10_data.csv",1000,7,0,6,1,10,0.69,0.504255319148936,0.854716981132076,0.0306589603424072
"sim_1000_5_2_10_2_2_data.csv",1000,7,0,6,2,10,0.77,0.685300207039337,0.849129593810445,0.0367040634155273
"sim_1000_5_2_10_2_3_data.csv",1000,7,0,6,4,10,0.645,0.681159420289855,0.611218568665377,0.0276839733123779
"sim_1000_5_2_10_2_4_data.csv",1000,7,0,5,4,10,0.688,0.402625820568928,0.92817679558011,0.0305631160736084
"sim_1000_5_2_10_2_5_data.csv",1000,7,0,5,4.5,10,0.666,0.478260869565217,0.841392649903288,0.0478839874267578
"sim_1000_5_2_10_2_6_data.csv",1000,7,0,6,2.5,10,0.667,0.743083003952569,0.589068825910931,0.0353710651397705
"sim_1000_5_2_10_2_7_data.csv",1000,7,0,6,4,10,0.695,0.766990291262136,0.618556701030928,0.0441999435424805
"sim_1000_5_2_10_2_8_data.csv",1000,7,0,6,3.5,10,0.763,0.823284823284823,0.707129094412331,0.0427219867706299
"sim_1000_5_2_10_2_9_data.csv",1000,7,0,5,4,10,0.721,0.646365422396857,0.79837067209776,0.0260090827941895
"sim_1000_5_2_10_3_1_data.csv",1000,7,0,6,3.5,10,0.677,0.829617834394904,0.419354838709677,0.0305211544036865
"sim_1000_5_2_10_3_10_data.csv",1000,7,0,6,5,10,0.709,0.86741214057508,0.443850267379679,0.0637891292572021
"sim_1000_5_2_10_3_2_data.csv",1000,7,0,6,5,10,0.724,0.814814814814815,0.591133004926108,0.040759801864624
"sim_1000_5_2_10_3_3_data.csv",1000,7,0,5,1,10,0.686,0.581749049429658,0.80168776371308,0.0390388965606689
"sim_1000_5_2_10_3_4_data.csv",1000,7,0,6,3,10,0.725,0.803056027164686,0.613138686131387,0.0373048782348633
"sim_1000_5_2_10_3_5_data.csv",1000,7,0,6,5.5,10,0.68,0.804276315789474,0.487244897959184,0.0571489334106445
"sim_1000_5_2_10_3_6_data.csv",1000,7,0,5,1,10,0.722,0.683606557377049,0.782051282051282,0.0290482044219971
"sim_1000_5_2_10_3_7_data.csv",1000,7,0,6,3,10,0.752,0.815307820299501,0.656641604010025,0.0299351215362549
"sim_1000_5_2_10_3_8_data.csv",1000,7,0,4,2.5,10,0.723,0.65415986949429,0.832041343669251,0.0322351455688477
"sim_1000_5_2_10_3_9_data.csv",1000,7,0,4,2.5,10,0.701,0.868044515103339,0.417789757412399,0.0476429462432861
"sim_1000_5_2_3_1_1_data.csv",1000,7,0,6,3.5,10,0.632,0.562624254473161,0.702213279678068,0.0351510047912598
"sim_1000_5_2_3_1_10_data.csv",1000,7,0,6,1,10,0.59,0.741873804971319,0.423480083857442,0.0309689044952393
"sim_1000_5_2_3_1_2_data.csv",1000,7,0,6,6,10,0.663,0.635135135135135,0.692946058091286,0.039456844329834
"sim_1000_5_2_3_1_3_data.csv",1000,7,0,6,2,10,0.666,0.780582524271845,0.544329896907216,0.0462470054626465
"sim_1000_5_2_3_1_4_data.csv",1000,7,0,6,1.5,10,0.864,0.796052631578947,0.920955882352941,0.0523040294647217
"sim_1000_5_2_3_1_5_data.csv",1000,7,0,6,1.5,10,0.811,0.602708803611738,0.976660682226212,0.0493390560150146
"sim_1000_5_2_3_1_6_data.csv",1000,7,0,5,4,10,0.78,0.678207739307536,0.87819253438114,0.0299458503723145
"sim_1000_5_2_3_1_7_data.csv",1000,7,0,4,1,10,0.645,0.389937106918239,0.877629063097514,0.0537278652191162
"sim_1000_5_2_3_1_8_data.csv",1000,7,0,6,1.5,10,0.769,0.982014388489209,0.502252252252252,0.0659689903259277
"sim_1000_5_2_3_1_9_data.csv",1000,7,0,6,4,10,0.683,0.695918367346939,0.670588235294118,0.0398101806640625
"sim_1000_5_2_3_2_1_data.csv",1000,7,0,4,1,10,0.876,0.977777777777778,0.732530120481928,0.072098970413208
"sim_1000_5_2_3_2_10_data.csv",1000,7,0,6,2,10,0.749,0.666666666666667,0.818014705882353,0.0400419235229492
"sim_1000_5_2_3_2_2_data.csv",1000,7,0,5,1.5,10,0.962,0.946938775510204,0.976470588235294,0.0490000247955322
"sim_1000_5_2_3_2_3_data.csv",1000,7,0,5,2.5,9,0.778,0.688034188034188,0.857142857142857,0.0322449207305908
"sim_1000_5_2_3_2_4_data.csv",1000,7,0,4,1.5,10,0.657,0.96140350877193,0.253488372093023,0.0392069816589355
"sim_1000_5_2_3_2_5_data.csv",1000,7,0,5,1,10,0.886,0.998338870431894,0.71608040201005,0.0597569942474365
"sim_1000_5_2_3_2_6_data.csv",1000,7,0,5,1.5,10,0.813,0.653333333333333,0.943636363636364,0.0406010150909424
"sim_1000_5_2_3_2_7_data.csv",1000,7,0,4,1,10,0.809,0.977391304347826,0.581176470588235,0.0430569648742676
"sim_1000_5_2_3_2_8_data.csv",1000,7,0,5,2,10,0.72,0.568965517241379,0.850746268656716,0.0360398292541504
"sim_1000_5_2_3_2_9_data.csv",1000,7,0,6,1.5,10,0.795,0.940397350993378,0.573232323232323,0.0363051891326904
"sim_1000_5_2_3_3_1_data.csv",1000,7,0,6,3,10,0.682,0.788491446345257,0.490196078431373,0.0474379062652588
"sim_1000_5_2_3_3_10_data.csv",1000,7,0,6,4,10,0.787,0.845394736842105,0.696428571428571,0.0305898189544678
"sim_1000_5_2_3_3_2_data.csv",1000,7,0,6,2,10,0.81,0.97196261682243,0.519553072625698,0.048983097076416
"sim_1000_5_2_3_3_3_data.csv",1000,7,0,1,0,10,0.71,0.445506692160612,1,0.0672469139099121
"sim_1000_5_2_3_3_4_data.csv",1000,7,0,4,1,10,0.941,0.918367346938776,0.973300970873786,0.0383069515228271
"sim_1000_5_2_3_3_5_data.csv",1000,7,0,6,2.5,10,0.823,0.920508744038156,0.657681940700809,0.0483829975128174
"sim_1000_5_2_3_3_6_data.csv",1000,7,0,6,1.5,10,0.913,0.922330097087379,0.897905759162304,0.0369918346405029
"sim_1000_5_2_3_3_7_data.csv",1000,7,0,6,3.5,10,0.75,0.875993640699523,0.536388140161725,0.0539770126342773
"sim_1000_5_2_3_3_8_data.csv",1000,7,0,6,1,10,0.651,0.871134020618557,0.344497607655502,0.0386450290679932
"sim_1000_5_2_3_3_9_data.csv",1000,7,0,5,1,10,0.627,0.849514563106796,0.267015706806283,0.133908033370972
"sim_1000_5_2_5_1_1_data.csv",1000,7,0,6,1.5,10,0.814,0.915492957746479,0.680555555555556,0.0283560752868652
"sim_1000_5_2_5_1_10_data.csv",1000,7,0,6,2,10,0.596,0.464212678936605,0.722113502935421,0.0293319225311279
"sim_1000_5_2_5_1_2_data.csv",1000,7,0,6,2,10,0.637,0.32829373650108,0.90316573556797,0.0254850387573242
"sim_1000_5_2_5_1_3_data.csv",1000,7,0,6,3,10,0.781,0.78968253968254,0.772177419354839,0.0273861885070801
"sim_1000_5_2_5_1_4_data.csv",1000,7,0,6,3,10,0.704,0.681632653061224,0.725490196078431,0.0353760719299316
